label	review
1	смартфон для звонков когда у меня сломался телефон, и мне срочно понадобилась замена, я собра всю свободную наличность отправился в магазин приглядывать аппарат. Так как совсем уж простой не хотелось, а смартфоны на андроиде были не по карману, решил взять на пробу данную модель. Что о ней сказать... качество неплохое, очень надежный и прочный для сенсорного телефона. 3g, wi-fi, все прекрасно работает. родной интернет браузер достаточно шустрый и функциональный. Вот пожалуй и все достоинства. Камера 2мп, хотя по качеству и на них не тянет. некоторая медлительность системы первое время раздражает, но потом как то привык. Можно загружать игры и приложения с samsung apps, причем в отличие от андроида сразу можно ставить на кару памяти. Другой вопрос в том, что приложений и игр очень мало, и большинство убогие и глючные. так же не получится установить их с компа, только через samsung apps. Внутренняя память телефона куда то быстро расходуется, и почистить ее возможности нет. Как следствие, телефон начинает притормаживать. ОС очень закрытая, чем напоминает ios, так что, самостоятельно поковырять ее не получится. В общем, если нужен просто телефон с зачатками смарфона, можно приобрести, хотя бы из за цены.
1	превзошел ожидания Искала аппарат с двумя симками. Терпеть не могу таскать с собой 2 трубы, поэтому личную и рабочую симку решила загнать в один аппарат. И будучи смартфоновым суперноватором, не смогла пройти мимо нового для меня бренда NOA. Приобретала на  , всё удовольствие 16400 руб. Бренд Хорватский, а производится по традиции в Китае всемогущем. Делюсь мнением от использования, вдруг кому пригодится. Из очевидных и весьма крутых достоинств: Из неочевидных достоинств – заценила звук, что объяснимо: Digital Theater Systems дает свой эффект. По факту это цифровая театральная система, изначально создавалась для использования в кинотеатрах, а сейчас перекочевала и в смартфоны. И это круто. Из минусов – нет NFC (и хрен с ним, и так не пользовалась, но объективности ради не могу не отметить). Это технология беспроводной передачи данных, если кто не в курсе. Ну и цена, пожалуй. Если абстрагироваться от крутой начинки и чисто по ценам пройтись, то совсем бюджетным назвать не получится.
1	"Honor 7 c плюсы и минусы.  Здравствуйте. Сегодня поделюсь своими впечатлениями от нового телефона. Буквально месяц назад у нас с мужем назрела проблема. И заключалась она в том, что оба наших телефона бесконечно устарели стали плохо работать. Изначально для собственного удобства решили приобрести через интернет-магазин ""Связной"" на сайте выбор мы сделать не смогли, но замечательная кампания ""Связной"" предлагают такой сервис, как оформление покупки через оператора. Номер мы нашли на сайте и позвонили. Приятный и вежливый оператор помог выбрать оптимальный вариант . И выбор пал на Honor 7 c. Быстро оформили, через три дня заказ забрали. И так начнем говорить непосредственно о телефоне и его работе: 1. Комплектация. Комплектация у телефона обычная: Блок питания USB-шнур Сам телефон и документы на него. 2. Само устройство оснащено хорошо. Учитывая его цену, даже очень хорошо. И так  Датчик отпечатка пальца Фронтальная камера Поддерживает две сим карты Память 30 гб, плюс возможность дополнительно установить флэш карту по вашему желанию. При этом цена 10000 рублей. 3 Хорошо держит заряд. Зарядив телефон до 100 процентов. Могу спокойно в течении дня им пользоваться. При этом не только звонить, но и выходить в социальные сети и активно использовать интернет и другие приложения телефона. 4.Удобный дизайн. Дизайн очень нравится, хорошо и удобно лежит в руке и при этом смотрится очень стильно. 5. Диагональ экрана. Нравится что экран и не слишком большой и не слишком маленький. Удобно смотреть с малышкой мультики. Теперь немного минусов: Во первых явный минус это маленький срок гарантии, он составляет всего год на сам телефон и пол года на батарею и зарядное устройство. Следующий минус. Заявленая память стоит 30 гб но в итоге ты получишь только 20 из заявленого объема. Остальные 10 заняты базовой системой самого телефона. Ну и подведем итоги В принципе по соотношению цена =качество, телефон отличный. И за такую цену вряд ли вы найдёте лучше. Поэтому хвалю производителя. За месяц использования не было ни одного сомнения о правильности выбора."
1	Отличный телефон! Купил данный телефон основываясь на отзывы. И нисколько не пожалел. Действительно телефон полностью отрабатывающий свою стоимость! Хочу отметить в первую очередь то что, телефон падал несколько раз, а до сих пор живой и отличной работает. Но самое главное преимущество громкость и качество звука этого телефона через динамики. Громкость которую невозможно не услышать, а качество звука просто не может не радовать ухо)) Сама начинка аппарата довольно слабовата и бывают небольшие зависания. Так же, хочу отметить довольно таки прочный дисплей. Очень устойчивый к царапинам, но падение на асфальт само собой не выдержал, что повлекло за собой кучу трещин. Хотя работает абсолютно без проблем! Ну и само собой слабоватая батарея. Но смартфон я определенно советую, наверняка оправдает ваши надежды!
0	Отзыв дополнен! Сломался меньше чем через полгода!!!! Дополню ка я что бы никто так же не обманулся и не взял этот телефон Важнейшее качество этого китайского смартфона заключается в его цене, купить что-то не разряжающееся за пять минут и уложиться в три тысячи рублей вряд ли получиться. Вот его характеристика взятая с алиэкспресс: С самого начала эксплуатирования очень часто выдает ошибку google play. Выскакивает она постоянно, но привыкнуть можно. На работу самого гугл плея этот загадочный глюк не влияет. Емкость батареи заявлена 3000mAh, но мне кажется что производитель немного слукавил, немого поменьше, хотя зарядки нормально хватает на день, при активном пользовании. ZTE с такой же емкостью держится чуть по дольше. Камера для такого телефона тоже достойная 8 Мп, снимает чётко, как и мой более дорогой смартфон. Тормозит немного, но в пределах нормы. Один из самых основных недостатков, как мне показалось это то что там просто ужасный звук из динамиков. И самое главное после трёх месяцев использования из них совершенно пропал звук, нет звукового оповещения ни звонков, ни будильника. Возможно эта проблема есть только у меня и мне пришёл бракованный экземпляр, так как никто не писал об этом в отзывах у этого продавца. Если все остальное пережить можно то это большой минус, так как я не всегда слышу вибрацию.
1	Доступный смартфон Выбрала этот смартфон из-за дешевой цены, через некоторое время была разочарована. Первый недостаток который я обнаружила это то, что через пару дней после того как ты сделал фото они пропадают с телефона, телефон их сам удаляет и как отключить эту функцию я не разобралась. Необходимо постоянно сбрасывать фото с телефона на другие носители. Раз в месяц телефон перестает видеть сим карту, помогает перезагрузка. Устанавливать на звонок какую-нибудь песню вместо стандартной мелодии я тоже не советую, так как в этом случае телефон виснет, мелодия играет, но на экране первые 7 секунд ничего не высвечивается, черный экран и только потом появляется возможность принять звонок. Но и при стандартном звонке если вы зашли в интернет и в этот момент вам кто-то звонит телефон тоже подзависнет.  Единственные плюсы это то что он недорогой и тянет интернет.
1	Чёткий,стильный телефон. Всем привет,хочу оставить отзыв о телефоне Lenovo p780.Вообще я сделал для себя вывод что фирма Lenovo выпускает качественный гаджеты,несмотря на то что фирма китайская.  1)Экран.Телефон с диагональю пять дюймов.Ну экран уж шипко большой,хоть картошку выкапывай).Экран яркий,насыщенные цвета,спасибо компании lenovo за это. 2)Стильный и прочный.Темный дисплей придаёт еще больше стиля.Понравилась задняя крышка,сделанная из металла. 3)2 сим карты и слот для флеш карты.Хорошо что слоты для симки сделаны под стандартный симки. 4)4 ядра процессора 1.2 мгц. 5)Камера.Передняя 8 мпс.Присутствует также передняя камера. 6)Аккумулятор.Зарядки хватает на 1-2 дня в режиме разговора/до трех дней в режиме разговора. 1)Нету заглушки для разъёма наушников.
0	Самый плохой Шедевр уродства и убожества от BQ. Выглядит посредственно, но без знакомства с потребительскими свойствами, облик приемлем. Большой яркий экран, даже похож на ips, меню стандартно и привычно для большинства современных кнопочных аппаратов. Динамик достаточной громкости, нормальная слышимости при звонках в обе стороны. Пользоваться вполне можно... НО! Телефон практически без аккумулятора! Дисплей большой, но аккумулятор снова от нокиа, китайцы обожают пихать его в свои поделки. Батарея тает на глазах, при интенсивном использовании её может не хватить даже на день! Этим все сказано! Ни за что не покупайте это уродство!
1	Быстрый, качественный, удобный, то что нужно. Этот отзыв не для любителей широкоформатных флагманов, а для тех кому по душе надежность, удобство и быстрота работы, что и я хочу сказать о своем телефоне Soni z1 compact. По началу этот телефон не показался мне особенным, но после предыдущего HTC в первую очередь он стал влазить в карман полностью!, вроде бы мелочь, но мне это и нужно было его компактность. еще он меня очень порадовал при работе, никаких зависаний, глюков. Сам по себе тихий, но мне это как то все равно, музыку слушаю в наушниках, вот только камера подвела, со своими двадцатью мегапикселями на основной камере фотографии получаются не такими хорошими как хотелось бы ожидать, такое ощущение будто фронтальная даже лучше фотографирует со своими двумя мегапикселями. Технические характеристики телефона очень даже не плохие, тянет все игры в которые люблю поиграть на досуге nbgf WoT Blitz.ОТ игр и греется сильно, а батарею садит за час игры, но если просто звонить и по необходимости заходить в интернет может его хватить и на весь день. А вообще хотела бы похвалить создателей телефона за его водонепроницаемость и надежный железный корпус, это огромный плюс для смартфона, было пару моментов когда переливала воду на него, или роняла, что сонька с легкостью перенесла. В общем я всем рекомендую подобную модель, не пожалеете!
1	"Очень не плохо. Стала нужна звонилка. Сейчас телефон это не просто позвонить, но и интернет, и приложения, всего понемножку. Выбирал по нескольким критериям: емкая батарея, не дорого, наличие флешки (вот не хочу я переплачивать в несколько раз дороже за смартфон, чем стоимость флешки, разница в моделях телефонов, где 32 ГБ и где уже 128 ГБ в разы дороже стоимости накопителя, а накопитель нужен для хранения фото) Выбор пал на Xiaomi Redmi 9A, сяомки уже и у меня и жены есть, что оно из себя представляет в курсе. Да и аппарат свежий, долго еще не устареет, обновления все будут ближайшие года два. Упаковку снял, когда проверял в пункте выдачи. Зарядка, кабель (довольно короткий), инструкция пользователя, ключик для открытия отсека для симкарт. Более детально можно на сайте производителя посмотреть, но укомплектован 32ГБ внутреннее хранилище, 2Гб оперативки, 8-ми ядерный процессор, внешняя камера на 13Мп, и 5Мп фронтальная. Да параметры не выдающиеся, но это и покупалось как не очень дорогое, способное хорошо без тормозов работать с приложениями, в интернете не подвисать, с емкой батарее и флешкой, и адекватно фотографировать. Отсек для симок и флешки. На нижней грани разъем для наушников, микрофон, динамик. Вот что понравилось, так это ребристая поверхность, сколько мне приносили телефонов через пару дней после покупки со слезами разбили, поменяй экран, ну очень уж скользкие смартфоны делают. Этот смартфон лежит в руке очень хорошо и крепко, приятный на ощупь. Фото с камеры не стану выкладывать, ну вот не фанат я великолепных кадров, не вижу я разницы между дорогущей зеркалкой и среднестатистическим смартфоном. Все мы смотрим сейчас фото максиму на ПК, а разница там (для меня точно) не так впечатляюща, чтобы ради этого отдавать лишние 30-40 тыс. Моё мнение нужны шикарные фото - купи для этого фотоаппарат. А для звонилки данный аппарат фотографирует замечательно, в темноте - да видны шумы. При хорошей освещенности - фото годятся и для печати, и посмотреть на большом экране ПК или телевизора. Пожалуй лично для меня минусы закончились Для бюджетной звонилки, бродить в интернете, пользоваться в рабочих целях устройство - годно! Тем кому нужны супер пупер фото, играть в тяжелые игры и просто понты - нужно выбирать, что то другое. Мое мнение отличный бюджетник. Сегодня уже 7 дней использования. 1 Световая индикация - привык, неудобно только для зарядки , приходится разблокировать и смотреть зарядился он или нет. 2 Быстрая зарядка оказалась и не нужна. За 7 дней использования сегодня второй раз только заряжаю. Телефон работает в режиме позвонить, потрындеть весь день в ватцапе, потыкаться в интернете, круглосуточно включена геолокация, на ночь включается автоматом с 7 вечера до 8 утра экономия батареи. Первая зарядка была с 22% до 100% порядка 4,5 часов. Вторая зарядка с 28% до 100% примерно тоже время. При заряде до 100% при включенной геолокации и мобильном интернете пишет заряда батареи хватит на 80 часов 30 минут. Настройки для приложений выбраны душить всё, что лишнее и не нужное для работы, давить любые приложения в автозагрузке. Батарея держит хорошо, при зарядке не горячий. 3 Подвисаний, подтупливаний при работе не возникает, одновременно можно гонять почту, трындеть в ватцапе, держать полтора десятка вкладок, смотреть присланные по работе офисные файлы, большие экселевские файлы на ура. Игры не интересны, использую аппарат как среднестатистический человек. 4  - просто попривыкнуть, все вроде тоже самое, но иногда не там , где привык, вопросов и проблем не возникает. 5 Глюк или фича не понятно, использую 2 симки Йота и мегафон, главную симку на звонки не выбирал, выбрал всегда спрашивать при звонках. В настройках симок названия операторов определяется верно ""yota"" и ""megafon"" начинаем набирать номер, видим в место йоты название ""rostelecom"". вместо ""megafon"" -""megafon rus"" лечится - просто руками переписываем в настройках симки как хотим сами видеть. Больше ничего необычного за неделю не замечено. 5.1 Громкость звонка в режиме ожидания кнопками тише громче не регулируется, убавляется мультимедиа звук, для регулировки звонка нужно идти в меню ""звуки"" и там регулировать уровень звонка."
0	Смартфон Очень расстроена телефоном. Купилась на акцию, этого телефона. Красивый, качественный, удобный. В общем оболочка, то что нужно. Но тут и возникает проблема, этот телефон не дружит с плей маркетом, программы которые мне нужны были в телефоне, их просто нельзя скачать. Ватсаб, инстаграмм и другие программы к которым Я привыкла и мне нужны, пришлось качать через яндекс. Некоторые программы даже через интернет не качаются, а они нужны для работы. Это заняло очень много времени. NFC тут нет ни в каком виде. Поставила бы и 1 зведу за потраченное время и нервы. Но телефон сам по себе хороший, не тормозит, много памяти. Камера тоже нормальная. Экран яркий. Может быть старенькому человеку, который использует для интернета и звонков в самый раз. Ну или ребёнку и то те программы которые использует школьная программа, он не подходит.
1	В свое время очень хороший Покупал данную модель в 2017 году, и до сих пор пользуюсь уже 3,5 года. Телефон очень хороший, стильный красивый. Ни разу не подводил меня. Производительность для такого телефона вполне хорошая. Падал много раз, ни одной трещины за 3 года. Единственный минус как у многих телефонов это батарея, 2750 мА/ч маловато, через 2 года нужно менять батарею, иначе начнет подводить в нужные моменты. После смены батареи вновь все хорошо.
0	"Дешёвка На этот смартфон было много положительных отзывов, причем не только на Irecommend. Все отмечают неплохое наполнение при неприлично низкой цене. С ценой я согласна, но на этом достоинства этого ""самого дешевого смартфона"" и заканчиваются. У меня был черный вариант. Глючить во время телефонных разговоров он начал почти сразу. Случайные отсоединения, первую минуту разговора меня никто не слышит, потом слышат очень тихо и смена настроек не помогает. Тормозить, собственно, тоже стал почти сразу, причем после установки всего лишь двух приложений. Проблемы с батареей подоспели позже, но они со мной и поныне. Фактически заряжать смартфон приходится каждый день. У него была еще одна общая проблема, которую обсуждали на множестве форумов: при отключении сбрасывалась дата и время. В итоге это рождало дикую путаницу в вопросах кто когда кому звонил, потому что регистрация вызовов каждый раз начиналась с 01.01.2014. Проблема так и не была решена, насколько мне известно. Прошивка у меня с момента покупки не обновилась ни разу, что было бы нормально для некоторых других марок, типа DEXP, но не сильно солидно для Fly. В итоге, разумеется, плеймаркет фактически перестал работать. Ни общие сбросы, ни создание других аккаунтов не помогли. Могу добавить только еще одно достоинство - это прочность. Этот смартфон влетал в стену, падал с двух метров, лежал в ванной при высокой влажности. Все попытки его убить оказались тщетными. Заранее оговорюсь, что подобные опыты ставились на смартфоне уже после гарантийного срока и того, как он показал свою глючную природу и ненадежность. В итоге имеем следующее: обычная дешевка, которая будет плохо работать, не выполнит свой функционал из-за прошивки и невозможности подключиться к гугл плей, будет молниеностно разряжать аккумулятор, плохо осуществлять даже звонки, но при этом ни за что не умрет и будет дальше портить вам жизнь. Даже не знаю, кому бы мог пригодиться такой девайс."
1	"Яркая звезда Самсунга! Год назад был выпущен,по моему мнению,  - Galaxy s6 Edge Plus. Но стоит ли самый дорогой телефон ""галактики"" Самсунг своих $750+? И полезен ли вообще Edge Screen? На эти вопросы я и хочу ответить в своем отзыве.  Загнутый экран - это уникальная особенность этого телефона, способствующая росту объемов продаж. Он очень яркий — не блекнет в солнечный день, вы можете смотреть на экран под любым углом без заметного потемнения. В настройках можно выбрать режим отображения по своему вкусу. Когда я впервые взяла этот телефон мне показалось, что изогнутые края придают экрану эффект 3D. Меня часто спрашивают: 1)  Этот пункт будет очень коротким. Телефон не лагает, приложения и игры работают быстро, телефон между программами переключается очень быстро. Остальное меня не волнует  Камера на этом телефоне отличная.  Я пользуюсь телефоном   довольно часто (звонки, смс, Viber, Whats up), и до конца рабочего дня телефон не доживает, но я уже к этому приспособилась, поэтому в машине всегда держу запасную зарядку. Телефон заряжается довольно быстро, с 0 до 100 доходит за 1.5 часа. Также Edge + обладает функцией беспроводной зарядки, но об этом как нибудь в другой раз. Для меня да! Цена, конечно, кусается, но я в телефон влюблена даже после 5 месяцев пользования.   Минусы - цена и батарея (последнее я бы назвала минусиком, потому что и в IPhone 5s батарея меня не устраивала). Если вы все таки решились на покупку этого телефона, то обязательно купите чехол, потому что этот экран слишком красивый, чтобы его поломать."
0	Нет повести печальнее на свете,чем повесть обо мне и о Самсунге Приветствую! Как-то так в моей жизни получается ,что все телефоны,которые я приобретаю от Samsung,работают либо как телевизор 70-ых годов в 21 веке,либо постепенно умирают спустя полгода использования,но этот телефон совершил невозможное- он вобрал в себя и первое и второе!  в целом хорош,классический Самсунг. хватает на неплохие игрушки и приложения отличная  средней категории  чистый,без помех Полюбил бы я этот мобильник,если бы не два огромных -спустя небольшой промежуток времени сенсор начал страшно тормозить,а сам экран жить какой-то своей жизнью,притом что я даже и близко не использовал весь потенциал этого устройства -спустя два года не постоянного использования он просто напросто выключился Чинить я его не стал,ибо больно нужно такое вот устройство связи. В целом, возможно это всего лишь я такой неудачник,но рекомендовать эту модель я уж точно никому не стану. Покупайте на свой страх и риск,товарищи!
1	Позвони мне позвони! В преддверии Новогодних праздников муж решил сделать мне подарок. Не долго думая, приобрел телефон фирмы Samsung . Здесь были свои плюсы и минусы. Всегда пользовалась телефонами фирмы Nokia и недолюбливала Samsung за их мелкий шрифт , но единственным плюсом было то, что я пользовалась только раскладушками. А этот телефон был еще на 2 симки. Как говорится, дареному коню в зубы не смотрят.  Получив подарок, я начала осваивать это чудо техники, злилась, когда что то не получалось. В результате многодневных страданий. Нашла в нем свои плюсы и минусы. Мне нужна была просто звонилка. 1. хороший динамик ( и меня и я слышу собеседника очень хорошо) 2. 2 симки (легко переключаются, разные оттенки цвета показывают с какой карты будет сделан звонок) 3. долго держит зарядку 1. слишком много наворотов для звонилки 2. очень маленькая память у телефона, невозможно закачать музыку на звонок телефона 3. нельзя вывести фото на экран телефона 4. карта памяти является хранилищем файлов только для плейера, практически можно и без нее пользоваться телефоном. 3. инструкция ни о чем ( ее даже инструкцией не назовешь) И в итоге пришла к выводу, что к новому телефону надо привыкнуть.
0	Неубиваемый бюджетный телефон Всем привет! Покупка этого телефона обошлась мне в 1800 грн. Основные характеристики Больше всего мне понравился размер экрана. Большой! Минимум кнопок, а именно 2 - блокировка (там же выключение и перезагрузка, если зажать) и громкость. Этими же 2 кнопками можно делать скриншот экрана.  Телефон можно использовать в качестве модема. Правда скорость будет не очень, но все же.  Качество звука очень крутое. Телефон очень громкий.  Качество снимков среднее. Если на основную камеру еще будет более менее, но на фронтальную гораздо хуже. Поэтому я ей практически не пользуюсь. Нормальное селфи сделать просто не возможно.  Сначала была такая проблема - в последний день каждого месяца телефон жутко глючил и зависал. Могли приходит одинаковые сообщение (приходило от 20 штук и больше одна и та же смс), связь пропадала, и сам перезагружался и выключался.  Оказалось, у телефона было обновление. Но так как не был включен интернет, с ним такое происходило.  Интернет, кстати, поначалу вообще не грузился. Я пользуюсь Киевстаром. Но со временем начал работать. Начала постоянно пользоваться интернетом на телефоне и ежемесячные глюки прекратились. Не нравится маленький обьем памяти. Нельзя скачать много нужных программ или даже игр. И даже если читишь с помощью программы, все равно обьем памяти маленький. К тому же, быстро нагревается процесор и тогда телефон начинает жутко зависать. Возможно это происходит из за его возраста. Пользуюсь этим телефоном уже 4 года, и скажу честно поднадоел. Но увы он не ламается))) Виснет, глючит, перегревается, связь барахлит, но не умирает. Вот что значит качество))) Победил по возрасту все мои телефоны))) Всем удачного дня и спасибо за уделенное внимание)))
1	Есть кое-какие недостатки Если вам нужен дешевый смартфон для звонков и выхода в интернет этот аппарат для вас.  Ниже описывается телефон из «коробки» без установленных дополнительных программ из PlayМаркет (плеер, калькулятор и пр.)  Минусы:  – размер диагонали экрана 5”, в руке взрослого человека помещается, но управлять одной рукой невозможно, постоянно предпринимает попытки выброситься из рук;  - хрупкий дисплей, если вовремя не надеть бампер и пленку (которая портит внешний вид) есть шансы получить царапины и трещины от малейшего удара;  - очень тихий динамик, в кармане куртки на улице его не услышите;  - неудобный музыкальный плеер, калькулятор и оболочка для набора номера\поиска контакта в справочнике;  - Android 4.4.2;  Плюсы:  - Камера. Хорошее качество фотографий для человека, который 4 года ходил с iPhone 3gs;  - Дизайн. Пластиковые вставки смотрятся достаточно убедительно и гармонично;  - Производительность. Стандартный предустановленный браузер Google Chrome открывает и закрывает на ура. Вконтактики и прочие Дноклассники работают исправно. Есть подозрение, что он также легко справится и с более ресурсоемкими вещами;  - Две сим-карты;  - Цена;
0	Через год пришел в негодность Покупала этот телефон год назат,сначала всё было хорошо, первые месяца четыре точно,потом постепенно он начал портиться. Все началось с небольших глюков типо долго не разблокирует. Потом начал выбивать из приложений,удалять фото и музыку,некоторые приложения перестали работать. А сегодня мы пришли к тому что садиться он стал за час со 100%,так что очень скоро мы с ним попрощаемся. Сам по себе телефон не плохой,приятный на вид,и цена на него не кусаеться. Но цена соответсствует качеству,начинка отвратительная. Фото приложить не могу,т.к пишу с него. 
1	Телефон как он есть Покупал телефон 3 года назад, когда сломалась старая звонилка.  Требования были простые - чтоб звонил, и поменьше ненужных мне функций. Чтобы надежный и не сильно дорогой - это само собой.  Собственно, уже на тот момент было довольно сложно найти такой телефон, хотя бы потому, что большинство производителей переключились на сенсорные модели, и выбор был невелик.  В итоге выбор пал на этот телефон. Минимум функций, есть все необходимое: телефон, смс, будильник, даже неплохая камера. Не сенсорный, что тоже плюс. Легко помещается в кармане джинсов. Конечно, есть некоторые недостатки: малый объем памяти для приложений - кучу игр, пусть даже на ява, не поставишь. Это печально, но не критично. Еще не очень качественный экран, дает какие-то то ли блики, то ли отсветы. В итоге фото на телефоне выглядит так, а скачиваешь на компьютер - цвета вообще другие. Но это тоже не критично. Я не фотографировать его покупал.  За 3 года поломок и сбоев не было, батарея держит заряд 3 дня. Корпус цел, в руках не рассыпается. Кому нужен простой, функциональный, долговечный аппарат для связи - этот телефон для Вас! 
